starttime	seconds	ctime	dtime	ttime	wait
Tue Mar 04 20:14:18 2014	1393989258	11	7892	7903	0
Tue Mar 04 20:14:18 2014	1393989258	11	7892	7903	0
Tue Mar 04 20:14:18 2014	1393989258	14	7889	7903	0
Tue Mar 04 20:14:18 2014	1393989258	13	7890	7903	0
Tue Mar 04 20:14:18 2014	1393989258	14	7889	7903	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6902	7903	0
Tue Mar 04 20:14:18 2014	1393989258	17	7887	7903	0
Tue Mar 04 20:14:18 2014	1393989258	14	7890	7903	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6902	7903	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6902	7903	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6902	7903	0
Tue Mar 04 20:14:18 2014	1393989258	16	7888	7903	0
Tue Mar 04 20:14:18 2014	1393989258	16	7887	7904	0
Tue Mar 04 20:14:18 2014	1393989258	16	7888	7904	0
Tue Mar 04 20:14:18 2014	1393989258	14	7890	7904	0
Tue Mar 04 20:14:18 2014	1393989258	17	7887	7904	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6903	7904	0
Tue Mar 04 20:14:18 2014	1393989258	13	7891	7904	0
Tue Mar 04 20:14:18 2014	1393989258	16	7888	7904	0
Tue Mar 04 20:14:18 2014	1393989258	16	7888	7904	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6903	7904	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6903	7904	0
Tue Mar 04 20:14:18 2014	1393989258	14	7891	7905	0
Tue Mar 04 20:14:18 2014	1393989258	997	6908	7905	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6904	7905	0
Tue Mar 04 20:14:18 2014	1393989258	17	7888	7905	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6904	7905	0
Tue Mar 04 20:14:18 2014	1393989258	14	7891	7905	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6904	7905	0
Tue Mar 04 20:14:18 2014	1393989258	17	7888	7905	0
Tue Mar 04 20:14:18 2014	1393989258	17	7889	7905	0
Tue Mar 04 20:14:18 2014	1393989258	12	7893	7905	0
Tue Mar 04 20:14:18 2014	1393989258	18	7888	7905	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6905	7906	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6905	7906	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6905	7906	0
Tue Mar 04 20:14:18 2014	1393989258	18	7888	7906	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6905	7906	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6905	7906	0
Tue Mar 04 20:14:18 2014	1393989258	18	7888	7906	0
Tue Mar 04 20:14:18 2014	1393989258	15	7891	7906	0
Tue Mar 04 20:14:18 2014	1393989258	17	7889	7906	0
Tue Mar 04 20:14:18 2014	1393989258	12	7894	7906	0
Tue Mar 04 20:14:18 2014	1393989258	18	7888	7906	0
Tue Mar 04 20:14:18 2014	1393989258	17	7889	7906	0
Tue Mar 04 20:14:18 2014	1393989258	16	7890	7906	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6905	7906	0
Tue Mar 04 20:14:18 2014	1393989258	12	7894	7906	0
Tue Mar 04 20:14:18 2014	1393989258	13	7894	7906	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6905	7906	0
Tue Mar 04 20:14:18 2014	1393989258	11	7895	7907	0
Tue Mar 04 20:14:18 2014	1393989258	17	7890	7907	0
Tue Mar 04 20:14:18 2014	1393989258	16	7891	7907	0
Tue Mar 04 20:14:18 2014	1393989258	13	7893	7907	0
Tue Mar 04 20:14:18 2014	1393989258	17	7890	7907	0
Tue Mar 04 20:14:18 2014	1393989258	18	7889	7907	0
Tue Mar 04 20:14:18 2014	1393989258	18	7889	7907	0
Tue Mar 04 20:14:18 2014	1393989258	17	7890	7907	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6906	7907	0
Tue Mar 04 20:14:18 2014	1393989258	18	7889	7907	0
Tue Mar 04 20:14:18 2014	1393989258	18	7889	7907	0
Tue Mar 04 20:14:18 2014	1393989258	16	7891	7907	0
Tue Mar 04 20:14:18 2014	1393989258	18	7889	7907	0
Tue Mar 04 20:14:18 2014	1393989258	16	7891	7907	0
Tue Mar 04 20:14:18 2014	1393989258	17	7891	7907	0
Tue Mar 04 20:14:18 2014	1393989258	16	7892	7907	0
Tue Mar 04 20:14:18 2014	1393989258	13	7894	7907	0
